id,essay_text,id_prompt,grades,llama_grades,llama_output
19.html,"O cenário do desemprego tem gerado desconforto e insegurança na rotina daqueles que fazem parte dessa estatística negativa, o indivíduo que se encontra nessa situação busca fazer o que pode, no intuito de se tornar qualificado, para que o mercado de trabalho o valorize. Porém, até que ponto é possível compreender os avanços que o mercado de serviço tem carregado com os tempos vindouros e continuar se qualificando de acordo com as exigências propostas?
Através dos diversos meios de comunicação não fica perceptível apenas o alto índice de desemprego, mas também a importância que os inativos tem atribuído a qualificação. Em uma das edições do Jornal Nacional da Rede Globo, foi apresentado no universo do desemprego o alto número de pessoas desqualificadas buscando completar os seus estudos do Ensino Fundamental e Médio, a conclusão do Ensino Superior e aqueles já certificados nesse último se projetando para o início de uma especialização.
Qualificar-se significa aprimorar para exercer melhor uma determinada função, esse é um papel que vem sendo muito bem desenvolvido com o avanço da tecnologia e gerando aprimoramentos em máquinas, isso faz com que o trabalho exercido por seres humanos perca informação e atualização, dessa forma a pessoa desempregada fica presa a recursos arcaicos que o mercado de trabalho tem desprezado, que aplica soluções inovadoras, mas sem informar como o indivíduo pode adquirir espaço dentro desse novo ambiente profissional.
O cidadão busca a qualificação, procura se atualizar, mas fica inseguro por não compreender este novo universo que vem sofrendo avanços cada vez mais rápido e superiores aos tempos passados. Não é necessário uma análise profunda para perceber o alto grau de importância que o avanço da tecnologia gerou no mundo, mas também é inegável que se criou um desconforto para aqueles que não compreendem esse avanço e apesar de desqualificados pelo mercado de trabalho precisam sobreviver e mais do que isso, viver dignamente. Existe um erro que é distanciar o indivíduo do avanço e da tecnologia enquanto esses deveriam se complementarem. O mercado de trabalho atualizando a sociedade com relação aos novos avanços e apontando um norte mais viável para as novas adequações, o indivíduo desempregado, pode optar por uma qualificação mais exata e não precisa ficar limitado por não entender as mudanças que o mercado sofre. ",qualificacao-e-o-futuro-do-emprego,[120 160 120 120  80 600],"[140, 120, 160, 180, 140, 740]",<Response [200]>
9.html,"O avanço da tecnologia e sua aplicação nas empresas em conjunto com as exigências de alta qualificação profissional no mercado de trabalho, têm resultado em um grande número de desempregados, o qual cresce a cada dia.
Segundo os especialistas, o número de desempregados tende a aumentar progressivamente, podendo surgir em até 2050 uma nova classe de pessoas, a dos ""inúteis"" ou ""não empregáveis"". Um dos motivos dessa ocorrência é o desenvolvimento acelerado de robôs de inteligência artificial, que substituem milhares de trabalhadores. Diversas tarefas que antes eram realizadas por pessoas, hoje são feitas por equipamentos tecnológicos, os quais são mais lucrativos aos proprietários por sua eficiência e precisão.
Com isso, as empresas estão exigindo um número cada vez maior de especialistas ligados à tecnologia, como desenvolvedores de softwares, cientistas e analistas de dados, capazes de controlar os novos equipamentos. O problema é que esse tipo de trabalho exige alta qualificação profissional, excluindo os trabalhadores simples, sem estudo completo e os recém-formados, sem experiência, que não conseguem oportunidades em um mercado saturado.
É necessário que o governo invista na educação, para que as pessoas aprimorem seus estudos de forma a atender às novas exigências do mercado de trabalho e que a população também fique atenta à informação e procure se especializar no que está em alta. Por outro lado, cabe às empresas promoverem programas que visam o ingresso dos recém-formados e cursos de especialização para os funcionários interessados em continuar trabalhando, a fim de ajudar a conter o desemprego.",qualificacao-e-o-futuro-do-emprego,[160 120 160 160 160 760],"[167, 183, 192, 175, 186, 903]",<Response [200]>
2.html,"O mês de novembro iniciou-se com grande discussão, pois o Supremo Tribunal Federal (STF) está definindo se o réu deverá ficar preso ou permanecer solto até recorrer às últimas instâncias. Atualmente a legislação brasileira, em consonância com leis de países que inspiram nosso sistema criminal, possibilita as prisões de réus após condenações de segunda instância.
Esse debate é característico do STF, que sendo órgão máximo da justiça do país discorre sobre questões jurisprudenciais, ou seja, os aspectos referentes às decisões, aplicações e interpretações das leis.
A Corte Suprema pode mudar esse posicionamento, permitindo que os encarceramentos somente ocorram após o esgotamento das possibilidades recursais ao Superior Tribunal de Justiça (STJ) e ao próprio STF. A base legal para mudança, caso aconteça, é a Constituição Federal que diz ""ninguém será considerado culpado até o trânsito em julgado de sentença penal condenatória"".
Percebe-se um grande impasse, por um lado a mudança do atual posicionamento acarretará aumento de criminosos às soltas aguardando julgamento - julgamento esse que já é moroso-, uma vez que a condenação só poderá acontecer após o julgamento do STJ e STF. Por outro lado, a conservação do entendimento em vigor pode ser compreendida como violação de um direito constitucional, já que haverá possibilidade de recursos às 3ª e 4ª instâncias.
Luiza Cristina Frischeisen, do Ministério Público Federal, considera que ""se o STF decidir que a decisão ocorra somente após o trânsito em julgado (esgotados todos os recursos), o Brasil ficará extremamente isolado, em matéria penal, entre outros países democráticos. Uma decisão nesse sentido favorece a impunidade"", infelizmente a impunidade é bem conhecida no país, e aumentá-la fará com que o brasileiro desacredite ainda mais na justiça do país.",um-reu-deve-ou-nao-ser-preso-apos-a-condenacao-em-2-instancia,[120  80  80  80  80 440],"[75, 100, 50, 125, 15, 0]",<Response [200]>
10.html,"Comenta-se que o ex presidente Lula no ano de 2016, após a decisão do Supremo Tribunal da Justiça foi condenado a segunda instância e foi diante a sua acusação do lava jato. Ainda mais que vários réus infratores de penalidade graves devem manter na prisão.
Em primeiro lugar 726 mil presos, no Brasil tem terceira maior população carcerária do mundo, isto é a gravidade de lotações no qual muitas vezes não possuem infraestrutura adequada para receber os condenados.
Além disso o desembargador após analisar a sentença, em seguida quando manter o detido, tornando a cadeia uma escola do crime isso é dificulta o processo de ressocialização dos criminosos.
Por fim conforme o livro A politica de Aristósteles acredita que a democracia e ética do ser humano e a felicidade do ser além disso quando aflige a lei da justiça deve cumprir sobre os seu atos.
Mediante a sintaxe, o Ministério Público Federal deve implantar apoio com o governo Jair Bolsonaro apoio à prisão em segunda instância julgar se condenados devem cumprir pena na prisão ou podem aguardar em liberdade enquanto recorrem aos tribunais superiores assim sendo horas depois o julgamento.",um-reu-deve-ou-nao-ser-preso-apos-a-condenacao-em-2-instancia,[0 0 0 0 0 0],"[85, 40, 60, 20, 0, 205]",<Response [200]>
17.html,"Sabe-se que a era da revolução técnico-científica-informacional trouxe Profundas mudanças nos novos paradigmas sociais; pode-se mencionar a redução no numero de ofertas de empregos e também a demanda por pessoas qualificadas para atenderem os novos postos de trabalhos, já que o mesmo está sendo operado por máquinas. Portanto, observa-se que o mercado de trabalho ficou cada vez mais exigentes e novos postos de trabalho requerem boas qualificações para admissão, assim elevando o desemprego.
Por conseguinte, se constata uns percentuais números de pessoas que estão desempregadas ou em situações de subempregos, isso se deve há múltiplos fatores, o baixo nível escolar, desqualificação profissional e etc. Todavia, tais requisitos tendem resultarem no desencadeamento do desemprego, e por não atenderem as exigências postas no mercado de trabalhos se acentuaram os problemas de caráter sociais resultante do desempregos exacerbado.
Assim, cabe ressaltar que o desemprego foi surgindo na medida em que se acentuou uma gama de pessoas nas cidades, movido pelas melhorias nas condições de vidas que as zona urbana poderia proporcionar e também pela repulsão dos agricultores que não conseguiram se mantiver a sua sustentabilidade no rural, se obrigou a sair para buscarem melhores condições de vida, isso aliado às questões agrárias que foram importantíssimas para intensificar êxodo rural.
Contudo, os diversos são os fatores que podem desenvolver os desempregos, mas cabem às autoridades intervierem em tais problemas, tentando solucionar ou sanar. Portanto é relevante que os governantes do país priorizarem as políticas públicas para que tentar-se atenuarem o desemprego demasiado, investir mais na educação, impulsionar a economia do país para hajam novos postos de trabalhos e assim facilitarem o emprego a todos, sem exclusão. ",qualificacao-e-o-futuro-do-emprego,[ 80 120 120 120 160 600],"[120, 140, 160, 100, 80, 600]",<Response [200]>
4.html,"A prisão do réu após a condenação em segunda instância é algo que já foi discutido em ocasiões passadas e vem sendo discutido novamente no Brasil. Com isso, levante-se a questão se é justo ou não tal atitude antes mesmo de esgotados todos os recursos cabíveis, ou seja, antes do trânsito em julgado.
O primeiro aspecto a ser abordado é que atualmente, no Brasil, o réu é preso logo após a condenação em segunda instância, momento em que ele passa a cumprir sua pena. No entanto, isso vai em desacordo com um dispositivo da constitucional, que versa que o réu só poderá ser preso após o trânsito em julgado, bem como fere o princípio da presunção de inocência.
O segundo aspecto a ser frisado é a questão da impunibilidade, haja vista que se a justiça brasileira decretar a prisão do réu só depois de esgotado todos os recursos cabíveis, a sensação de não punição aumentaria entre as pessoas e, por conseguinte, os delitos aumentariam, gerando ainda mais morosidade na justiça brasileira.
Dessa forma, torna-se evidente que a prisão do réu seja logo após a condenação em primeira instância, para que a sociedade acredite na função punitiva do Estado, e os delituosos possam ter o mínimo de sensação de punibilidade por parte do Estado. Caso contrário, a morosidade processual impactaria ainda mais, devido aos grandes números de processos tramitando perante à justiça brasileira.",um-reu-deve-ou-nao-ser-preso-apos-a-condenacao-em-2-instancia,[120 120 120 120 120 600],"[80, 120, 100, 60, 40, 400]",<Response [200]>
7.html,"Com o advento das novas tecnologias, muitas expectativas acerca de como o seu uso poderá afetar a nossa sociedade foram criadas, sejam elas de aspecto positivo, seja elas preocupantes. Nos ofícios, por exemplo, a automação do trabalho antes realizado incontestavelmente por humanos começa a ser mais discutido e gera um ambiente duvidoso e preocupante acerca de sua mão de obra.
Por incomensuráveis vezes pode-se abordar impactos da substituição da mão de obra em nossa sociedade e em seus ramos de serviços. De acordo com uma pesquisa mostrada na página virtual da UOL, o setor com mais chance do fortalecimento do processo de automação é o de preparação de comida, com 64% de probabilidade. O fato é que a qualificação da mão de obra será cada vez mais exigida e o uso das tecnologias será inevitável.
A maneira como lidaremos com essa questão será crucial para o desenvolvimento humano, mesmo que esse processo não seja homogêneo em todo o planeta. De acordo com uma pesquisa feita pela empresa de consultoria empresarial americana, McKinsey, países com o domínio tecnológico advindo junto com o impactante processo de globalização, marcado pela Revolução Técnico-Científico-Informacional, serão mais afetados pelo processo de automação do que os países com menos acesso a esse recurso, visto que mais setores serão afetados pelo avanço tecnológico. Vale ressaltar que boa parte desses países apresenta a taxa de crescimento vegetativo negativa, ou seja, possui mais indivíduos morrendo do que nascendo, sendo um dos fatos que faz com que a questão da empregabilidade não seja tão afetada quanto em países emergentes, por exemplo.
Principalmente nos países que não estão preparados completamente para essa situação, o futuro será duvidoso e a adaptação ao surgimento das novas tecnologias é essencial para o estabelecimento de soluções para a subtração da ocorrência do desemprego. A preparação para a população para o surgimento de novos empregos é uma dessas medidas para contribuir com o progresso social.
Plataformas sócio-virtuais que estabeleçam a comunicação com a população acerca do desenvolvimento de empregos e ofereçam novos postos de trabalhos devem ser mais efetivadas ao decorrer do tempo. A adaptação é uma construção social.",qualificacao-e-o-futuro-do-emprego,[160 200 120 120  80 680],"[180, 40, 100, 140, 80, 540]",<Response [200]>
7.html,"Com o advento das novas tecnologias, muitas expectativas acerca de como o seu uso poderá afetar a nossa sociedade foram criadas, sejam elas de aspecto positivo, seja elas preocupantes. Nos ofícios, por exemplo, a automação do trabalho antes realizado incontestavelmente por humanos começa a ser mais discutido e gera um ambiente duvidoso e preocupante acerca de sua mão de obra.
Por incomensuráveis vezes pode-se abordar impactos da substituição da mão de obra em nossa sociedade e em seus ramos de serviços. De acordo com uma pesquisa mostrada na página virtual da UOL, o setor com mais chance do fortalecimento do processo de automação é o de preparação de comida, com 64% de probabilidade. O fato é que a qualificação da mão de obra será cada vez mais exigida e o uso das tecnologias será inevitável.
A maneira como lidaremos com essa questão será crucial para o desenvolvimento humano, mesmo que esse processo não seja homogêneo em todo o planeta. De acordo com uma pesquisa feita pela empresa de consultoria empresarial americana, McKinsey, países com o domínio tecnológico advindo junto com o impactante processo de globalização, marcado pela Revolução Técnico-Científico-Informacional, serão mais afetados pelo processo de automação do que os países com menos acesso a esse recurso, visto que mais setores serão afetados pelo avanço tecnológico. Vale ressaltar que boa parte desses países apresenta a taxa de crescimento vegetativo negativa, ou seja, possui mais indivíduos morrendo do que nascendo, sendo um dos fatos que faz com que a questão da empregabilidade não seja tão afetada quanto em países emergentes, por exemplo.
Principalmente nos países que não estão preparados completamente para essa situação, o futuro será duvidoso e a adaptação ao surgimento das novas tecnologias é essencial para o estabelecimento de soluções para a subtração da ocorrência do desemprego. A preparação para a população para o surgimento de novos empregos é uma dessas medidas para contribuir com o progresso social.
Plataformas sócio-virtuais que estabeleçam a comunicação com a população acerca do desenvolvimento de empregos e ofereçam novos postos de trabalhos devem ser mais efetivadas ao decorrer do tempo. A adaptação é uma construção social.",qualificacao-e-o-futuro-do-emprego,[160 160 160 120  80 680],"[0, 62, 5, 2, 0, 0]",<Response [200]>
6.html,"Em ""Tempos modernos"", Chaplin nos apresenta um trabalhador fabril que em seu repetitivo trabalho quase se funde a máquina. Hoje quase um século após o filme as transformações no mundo do trabalho dispensam esse trabalhador que realiza funções de máquina. Estamos agora diante da quarta revolução industrial marcada pela presença da IA (inteligência artificial) essa agora de máquinas cumprindo papéis humanos. Esse momento novo em nossa história nos coloca frente à questão: como valorizar o humano na era da inteligência artificial?
Observar como está a saúde do mercado de trabalho é um bom ponto de partida para analisar o nosso momento social uma vez que a sociedade e o mundo do trabalho estão fortemente ligados. Neste sentido o que observarmos é uma redução cada faz maior dos postos de trabalho e no âmbito social um aumento populacional enorme tornando portanto o mercado mais competitivo onde muitos lutam por poucas vagas. Cada vez mais o mercado busca pelo trabalho especializado que exigem graduação isso já no presente momento, a tendência com a implementação da inteligência artificial é uma exigência ainda maior em um mundo que já passou a muito a casa dos 7 bilhões de habitantes.
Os países em desenvolvimento e os subdesenvolvidos que não dispõem de uma população qualificada devem ser os maiores atingidos e podem ver no longo prazo uma precarização do trabalho e um empobrecimento geral. Em países desenvolvidos como a Alemanha por exemplo a indústria automobilística já automatizou todas as suas montadoras, o trabalho humano no setor produtivo não é mais necessário restando apenas as funções gerências e administrativas que no futuro com a implantação da IA também farão a mão-de-obra humana dispensável em muitos casos.
É necessário pensar o futuro, preparar a sociedade para as mudanças. É fundamental investir pesado em educação da base a pesquisa nossos governantes devem entender que educação não é um gasto é um investimento para o futuro. Nenhuma grande potência nasceu sem investimento em educação. Uma nova distribuição da riqueza também deve ser pensada pois já observamos o crescimento do número de pessoas acima de sessenta anos além disso a o fato de que mesmo no melhor cenário econômico será impossível empregar a todos no futuro. Nesse cenário a concentração de renda pode aumentar sendo necessário mecanismos que redistribuam a riqueza. Muito ainda será pensado e dito sobre a revolução da IA a única certeza é a necessidade de valorizar sobre tudo a vida humana e que está não seja descartável como as máquinas que consideramos ultrapassadas.",qualificacao-e-o-futuro-do-emprego,[120 160 160 120 120 680],"[150, 120, 140, 180, 160, 750]",<Response [200]>
9.html,"O século XX foi marcado por crises humanitárias, guerras de grandes proporções e, consequentemente, pelo elevado número de imigrantes. Atualmente, os fatores que motivaram migrações no passado, como, por exemplo, as perseguições políticas e as crises econômicas, ainda estão presentes no mundo, o que mantém o fluxo migratório constante. É evidente que os problemas dos povos que buscam moradia em outros países aumentam cada vez mais, uma vez que existem países que negam auxílio a essas pessoas.
Em 1948, a Organização das Nações Unidas criou a Declaração Universal dos Direitos Humanos, um dos documentos mais importantes sobre os direitos fundamentais de todos, que se opunha, dentre outros, à tortura e ao desrespeito contra a dignidade da pessoa humana. Apesar da existência de tal documento, muitos países colocam-se contra esses direitos inaliáveis quando optam por não atender, de qualquer maneira, pedidos de abrigo. Seja pela perspectiva nacionalista ou pela aversão ao multiculturalismo, decisões do tipo caracterizam-se como tortura indireta, pois vulnerabilizam ainda mais alguns grupos, expondo-os, por exemplo, à doenças e atos de violência militar.
Tal como outras nações, o presidente do Brasil, Jair Bolsonaro, mostra-se contrario à decisão de aceitar imigrantes no país. Uma decisão contraditória para um país cujo a Constituição Federal prega a construção de uma sociedade solidária.
Portanto, o Governo Federal do Brasil deve continuar a auxiliar imigrantes, visando garantir seus direitos e seguir a Constituição Federal, e integrá-los ao mercado de trabalho para, em uma relação de mutualismo, colaborarem no desenvolvimento da economia.",o-brasil-e-os-imigrantes-no-mundo-contemporaneo,[160 200 160 160 120 800],"[15, 54, 38, 23, 12, 142]",<Response [200]>
15.html,"A condenação em segunda instância está causando muitas discussões no meio jurídico. Após a decisão de liberar alguns presos condenados em segunda instância, dentre eles o ex-presidente Lula, o assunto está presente diariamente na imprensa e nas mídias sociais.
Trata-se de um assunto muito delicado, pois envolvem crimes que prejudicaram uma outra parte e que causaram danos irreparáveis para alguns. A justiça brasileira precisará analisar com muita cautela qual decisão será tomada, visto que não agradará parte da população independente da decisão que for tomada.
Deve-se levar em conta que está sendo analisado apenas o lado do suposto criminoso e pouco se fala ou se faz para que a justiça seja feita de uma maneira que o(s) prejudicado(s) fiquem satisfeitos com as decisões proferidas. A justiça brasileira precisa fazer algumas modificações nas leis para que os acusados tenham a punição adequada e demonstrar para a população que a justiça funciona, minimizando ao máximo a sensação de impunidade e fortalecendo a credibilidade jurídica perante a população.
Portanto, os condenados em segunda instância devem aguardar presos por seus julgamentos enquanto a justiça faz a parte dela apurando todos os fatos e recursos que forem necessários para que seja sentenciada a decisão correta.",um-reu-deve-ou-nao-ser-preso-apos-a-condenacao-em-2-instancia,[ 80 120 120  80  80 480],"[40, 50, 16, 16, 18, 140]",<Response [200]>
11.html,"No Brasil contemporâneo vivenciamos o impacto da imigração de venezuelanos por meio da fronteira entre Brasil, no estado de Roraima, e Venezuela. O êxodo venezuelano tem se desdobrado em discussões, debates, medidas governamentais de gerenciamento dos imigrantes e, finalmente, a medida mais drástica, a ameaça de retirada do Brasil do Pacto Mundial para Migração pelo Presidente da República, Jair Messias Bolsonaro.
A questão de frente é a crise nos países de origem dos imigrantes gerada por governos corruptos, ditatoriais, guerras, conflitos internos e crise econômica além da falta de desenvolvimento na educação, carência de estruturas básicas de saneamento entre outros déficits. Já a questão de fundo, ofuscada pelo medo e desinformação, é a situação de imigrantes e refugiados que ficam à margem da sociedade e se sustentam apenas na esperança de sobreviverem em um país com condições diversas do seu país de origem.
A retirada do Brasil do Pacto Mundial para Migração é um erro, é a negação do estado de direito daqueles que se socorrem em nossa nação, pois o contexto da Constituição de 1988 assevera que somos uma nação solidária e que em nossas relações internacionais prevalecerão os direitos humanos e a cooperação entre os povos para o progresso da humanidade, o que significa que a saída do Brasil desse acordo é a negação da própria Constituição Federal, a carta inaugural da República Federativa Brasileira.
O Brasil é um país emergente, uma nação em ascensão com plenas condições de acolher imigrantes, sua acolhida significa, além de progresso, também o desenvolvimento e demonstração de prevalência dos direitos humanos com o absoluto respeito a dignidade da pessoa humana.",o-brasil-e-os-imigrantes-no-mundo-contemporaneo,[160 120 120  80   0 480],"[180, 160, 190, 1, 7, 0]",<Response [200]>
9.html,"Recentemente há uma discussão que está em andamento no Supremo Tribunal Federal, se o réu aguarda o julgamento em liberdade ou é preso no máximo em segunda instância. Muitas vezes é necessário rever o caso para não haver injustiça, pois cada caso é um caso, mas em determinados casos, quando as evidências são comprovadas na primeira instância, é necessário expedir a prisão do réu logo no início, por fazermos parte de um país que permite certas liberdades e facilidades, como por exemplo o caso do ex-presidente Luis Inácio Lula da Silva que está sendo acusado por vários processos.
Nesses últimos anos o que mais vemos e acompanhamos de notícias no país é que o mesmo está respondendo por vários processos (do sítio em Atibaia, tríplex no Guarujá, envolvimentos por receptação de benefícios por licitações, entre outros), mas como a justiça aqui no Brasil é lenta e está mais que comprovando o seu envolvimento direto nestes casos, faz-se necessária a prisão imediata para não haver a liberdade de pedir asilo político a outros países e assim permitir-se ficar livre.
Enquanto não tivermos uma justiça precisa, eficiente e certeira, todos sem exceção devem cumprir a mesma regra para que não haja injustiça perante os demais.",um-reu-deve-ou-nao-ser-preso-apos-a-condenacao-em-2-instancia,[120 120 120 120 120 600],"[120, 140, 160, 100, 12, 0]",<Response [200]>
4.html,"A prisão do réu após a condenação em segunda instância é algo que já foi discutido em ocasiões passadas e vem sendo discutido novamente no Brasil. Com isso, levante-se a questão se é justo ou não tal atitude antes mesmo de esgotados todos os recursos cabíveis, ou seja, antes do trânsito em julgado.
O primeiro aspecto a ser abordado é que atualmente, no Brasil, o réu é preso logo após a condenação em segunda instância, momento em que ele passa a cumprir sua pena. No entanto, isso vai em desacordo com um dispositivo da constitucional, que versa que o réu só poderá ser preso após o trânsito em julgado, bem como fere o princípio da presunção de inocência.
O segundo aspecto a ser frisado é a questão da impunibilidade, haja vista que se a justiça brasileira decretar a prisão do réu só depois de esgotado todos os recursos cabíveis, a sensação de não punição aumentaria entre as pessoas e, por conseguinte, os delitos aumentariam, gerando ainda mais morosidade na justiça brasileira.
Dessa forma, torna-se evidente que a prisão do réu seja logo após a condenação em primeira instância, para que a sociedade acredite na função punitiva do Estado, e os delituosos possam ter o mínimo de sensação de punibilidade por parte do Estado. Caso contrário, a morosidade processual impactaria ainda mais, devido aos grandes números de processos tramitando perante à justiça brasileira.",um-reu-deve-ou-nao-ser-preso-apos-a-condenacao-em-2-instancia,[160 120 160 160  80 680],"[0, 55, 35, 45, 6, 5]",<Response [200]>
16.html,"Desde o início da civilização ocidental, o sistema greco-romano compõem os alicerces destas sociedades. Com seu cerne no sistema citado, a aplicação da justiça brasileira poderá sofrer mudanças a partir da decisão do STF se um réu deve ou não ser condenado em segunda instância. Diante dessa questão, cabe analisar os dois principais motivos pelos quais a decisão deve ser a favor do encarceramento em segunda instância.
Primeiramente, a revogação da prisão em segunda instância viola o estado democrático de direito. Sabe-se que, na interpretação jurídica vigente, um réu, após ser condenado por um juiz e um desembargador, possui sua liberdade cassada. Entretanto, caso o STF decida pela liberdade do réu até que este seja julgado em terceira instância, o estado estará desconsiderando os julgamentos anteriores dos profissionais defensores da lei. Nesse sentido, a medida em que o órgão governamental de certa forma anulas as duas decisões judiciais anteriores, vigorando apenas o terceiro julgamento, este está, portanto, indo contra o princípio democrático, que baseia-se na decisão da maioria.
Em segundo plano, a retirada do aprisionamento em segunda instância promove a manutenção da impunidade no país. De acordo com Emile Durkheim, em virtude de transformações, as normas e valores sociais de uma civilização podem ser desestruturados. Sob esse viés, em uma sociedade em que indivíduos não possuem sua liberdade retirada após serem condenados em dois julgamentos, ocorre o esfacelamento da norma social de boa conduta.
Em suma, a decisão do Superior Tribunal Federal contra a condenação em segunda instância acarreta em dois grandes entraves para a sociedade brasileira, que serão responsáveis pela desestruturação da moral e da democracia.",um-reu-deve-ou-nao-ser-preso-apos-a-condenacao-em-2-instancia,[160 160 160 160   0 640],"[140, 160, 120, 180, 160, 760]",<Response [200]>
7.html,"É indubitável que à polêmica acerca de imigrantes no Brasil vêm crescendo majoritariamente, em sua maioria imigram por diversas causas, em consequência de crises políticas, governos ditatoriais, catástrofes naturais, condições humanas precárias em seus países de origem, mas, acima de tudo, buscando melhores condições de vida e trabalho.
Como supracitados anteriormente, eles buscam melhores condições de vida, sendo assim, torna-se necessário desvencilhar-se da visão preconceituosa que tanto nos assola, uma vez que, os brasileiros ainda na atualidade são contra a entrada de imigrantes por um medo descomunal do roubo acerca de seus ofícios, é de grande relevância lembrar que nosso país foi constituído de emigrantes portugueses, holandeses, entre outros, causando grande miscigenação e diversos valores em todo o Brasil. Por fim, é preciso que o governo hodierno adote políticas positivas acerca dessa conjuntura, auxiliando esses povos e garantindo a segurança dos mesmos. ",o-brasil-e-os-imigrantes-no-mundo-contemporaneo,[120  40  80 120  40 400],"[190, 140, 180, 160, 170, 190]",<Response [200]>
19.html,"Ao se falar de condenação em 2ª instância o assunto traz um grande impasse, e que coloca, sobretudo, uma questão de inconstitucionalidade. As decisões sobre essas condenações vão de encontro a uma cláusula pétrea da Carta Magna, a presunção da Inocência.
Segundo levantamento realizado pelo Ministro Lewandowski, um terço dos recursos de habeas corpus, ao Supremo Tribunal de Justiça, tem suas penas revistas, partindo desse pressuposto, entende-se que as diversas possibilidades de recursos existentes no código penal brasileiro auxiliam na correção de possíveis injustiças.
Contudo, é evidente, em muitos casos, que recursos servem para postergar a penalidade do réu. Se há evidências e provas de sua autoria, não existem razões pelas quais protelar tal decisão, visto que os recursos aos tribunais superiores não tem por objetivo o julgamento individualizado do mérito. Ainda que a condenação em 2º instância venha causar inconformidade e julguem-a inconstitucional, é possível demonstrar o modo como ela vai de encontro a outros princípios constitucionais e favorece, se não aplicada, a impunidade. A exemplo desta temos o caso do jogador Edmundo que em 95 causou a morte de três pessoas em um acidente de transito, por conduzir seu veículo em alta velocidade. Após 4 anos, do fato, ele foi condenado em 1ª e em 2ª instancia. Porém, contestou novamente da decisão e interpôs recursos diversos, tantos foram que, somente depois de transcorridos mais dez anos foram concluídos.
Assim, conclui-se que a condenação em 2ª instância traz créditos positivos a justiça brasileira e o reconhecimento de que ela é efetiva, célere e colabora com a paz social.",um-reu-deve-ou-nao-ser-preso-apos-a-condenacao-em-2-instancia,[160 200 120 120   0 600],"[1, 4, 9, 6, 4, 4]",<Response [200]>
7.html,"É indubitável que à polêmica acerca de imigrantes no Brasil vêm crescendo majoritariamente, em sua maioria imigram por diversas causas, em consequência de crises políticas, governos ditatoriais, catástrofes naturais, condições humanas precárias em seus países de origem, mas, acima de tudo, buscando melhores condições de vida e trabalho.
Como supracitados anteriormente, eles buscam melhores condições de vida, sendo assim, torna-se necessário desvencilhar-se da visão preconceituosa que tanto nos assola, uma vez que, os brasileiros ainda na atualidade são contra a entrada de imigrantes por um medo descomunal do roubo acerca de seus ofícios, é de grande relevância lembrar que nosso país foi constituído de emigrantes portugueses, holandeses, entre outros, causando grande miscigenação e diversos valores em todo o Brasil. Por fim, é preciso que o governo hodierno adote políticas positivas acerca dessa conjuntura, auxiliando esses povos e garantindo a segurança dos mesmos. ",o-brasil-e-os-imigrantes-no-mundo-contemporaneo,[ 80  40  40   0   0 160],"[140, 160, 120, 1, 0, 0]",<Response [200]>
8.html,"A Constituição Federal de 1988, em seu artigo 5, é clara ao determinar que, salvo nas hipóteses de prisões cautelares, ninguém será preso até o trânsito em julgado da sentença penal condenatória, ou seja, até que não caibam mais recursos. Apesar da previsão legal, o Supremo Tribunal Federal (STF) fez um ""malabarismo interpretativo"" ao julgar legítima a prisão do réu em segunda instância.
Nesse contexto, a Corte Suprema, quando julgou o tema, se afastou de sua função precípua que é aplicar a lei, tendo em vista que a competência para elaborá-las é do Poder Legislativo. Sem dúvida, o STF, ao passo que ignorou a interpretação literal e lógica da Constituição, se comportou como um rei absolutista que cria e aplica as normas ao seu próprio alvedrio.
Ademais, erroneamente, argumenta-se que a prisão após segunda instância é necessária, uma vez que o julgamento completo de uma ação penal, com o esgotamento de todos os recursos, é muito demorado e, assim, o réu permanece em liberdade durante todo o processo, de modo a fortificar o sentimento de impunidade perante a sociedade. Contudo, é importante dizer que não é razoável que alguém seja antecipadamente punido por pura ineficiência do Poder Judiciário em dar celeridade às suas demandas. Ora, se há morosidade, isso deve ser solucionado de uma forma que não aniquile o princípio da presunção de inocência!
Portanto, tal medida validada pelo STF é um atentado contra a ordem constitucional. Por conta disso, para sanar tal controvérsia, deverá o Poder Legislativo aprovar lei que detalhe claramente a vedação à prisão em segunda instância, sob pena de violação a um caro direito fundamental.",um-reu-deve-ou-nao-ser-preso-apos-a-condenacao-em-2-instancia,[ 200  200  200  200  200 1000],"[160, 140, 120, 180, 160, 760]",<Response [200]>
